,0,1,2,3,4,5,6,7,8,9,10,11
13,218,107.07365417480469,110.57264709472656,108.66688537597656,109.49067411159724,0.0003209990661552028,2.9029536727148328e-05,409.31865163045984,100.53342453296418,15.674302127205493,2.255247913291118,-1
14,325,162.06541442871094,174.84317016601562,165.9103546142578,170.7873346130301,0.0007440489283728625,0.00022184424273742382,1611.3437423975352,1017.8975402740039,20.379230395552327,8.303490187872388,1
15,98,110.00276184082031,111.59715270996094,110.93489074707031,111.11886610365468,0.000485893648569681,4.411185410299142e-05,273.9517637858083,69.60444487360122,12.813468435721912,1.8804780371702758,-1
16,1352,139.67459106445312,150.6881866455078,143.4029998779297,147.2274134384915,0.00035637765564442656,0.00013742211313064735,1920.7848945244714,1265.9618696671141,24.641764975457264,10.541769351439582,1
17,144,88.53091430664062,94.3505859375,94.49125671386719,92.86204703462948,0.00018782718582613421,2.4613690126894118e-05,781.6332935428683,285.5515813869671,20.0321799283251,3.9926041888002928,-1
18,626,133.96978759765625,145.30810546875,138.74688720703125,141.83202990352143,0.0004373135417401889,0.00014976065561864352,2123.446716269862,1430.3052477661845,25.72959837643969,11.62444262811148,1
19,181,118.88697814941406,121.3468017578125,123.15760803222656,120.86101330046836,0.0001971775341661948,2.7331583401071518e-05,786.2757913205588,270.16254782742635,21.131311869019974,4.1945050755572515,-1
20,1985,132.52366638183594,142.3782196044922,137.50437927246094,139.4175563585123,0.0002781017046230736,9.428532084002279e-05,2491.762432353192,1652.4840289294714,27.998374705307157,12.546172592275676,1
21,0,109.49519348144531,112.29656982421875,115.97769165039062,111.89230113051653,0.0009903183170729838,0.00013003836008900353,203.89975217010232,61.2638781468426,11.151995502605992,1.9097275924479566,-1
22,2113,96.8321533203125,104.76951599121094,99.25277709960938,102.2554947371809,0.0002878602141877637,0.00010296404800565816,2197.3543563486414,1438.553808157066,26.479070967258977,11.225028042115301,1
23,72,126.25642395019531,128.9027862548828,130.07557678222656,128.31105762382566,0.00047575110567855765,6.283747657621459e-05,318.84426710962407,98.43630893479072,13.792221280291248,2.458041918470281,-1
24,2276,162.91673278808594,174.9533233642578,164.02059936523438,170.9146770155415,0.0010943968566674521,0.0002772912244863583,1305.1280980687297,862.0680405834806,17.130515214493556,7.001249163691046,1
25,72,134.66065979003906,134.9002227783203,136.35433959960938,134.9648345840256,0.0004705139035546792,5.1970384414374755e-05,309.5759675940335,86.65412694646197,13.74276475192677,2.182439356503976,-1
26,2665,145.80035400390625,158.7841033935547,150.29736328125,154.7269417738093,0.000587396297907851,0.0001874297302509391,1690.0287258599863,1257.282414647809,21.51911156920991,10.100382835400476,1
27,32,118.15705871582031,121.22201538085938,123.40628051757812,120.61277045445979,0.0005485081812308256,4.874929577391825e-05,309.2666114435491,74.70164397191704,13.835669777615236,1.8827687197496117,-1
28,2048,88.2589111328125,86.37130737304688,72.79776000976562,85.7989819174222,0.00030402582860572806,8.091123174023533e-05,800.5202800508835,467.21322461768153,16.23105352897735,5.345185336130343,1
29,149,124.19490051269531,127.31373596191406,127.91064453125,126.54823408372368,0.00047753746181159113,6.153355205041301e-05,302.0056661224162,92.2693091441869,13.596409315847817,2.3663213591852785,-1
30,865,140.40708923339844,144.72012329101562,127.61465454101562,142.17776501657275,0.0004985321554056573,0.0001612897014384729,1077.6285257466097,799.1013230287083,17.57545604329142,7.908350369910933,1
31,162,104.53852844238281,109.93690490722656,109.54521179199219,108.50157692310671,0.0003374451550581403,6.591560416324577e-05,691.380170622916,158.67408089555238,20.027782926658716,2.92427890724755,-1
32,976,125.20242309570312,132.505615234375,118.75468444824219,129.4611011130416,0.00016734858668437746,6.364408662312557e-05,2111.431643246356,1506.8312407436094,26.428505782474843,11.871600832468275,1
33,162,137.89266967773438,153.44720458984375,141.23504638671875,148.4551075176253,0.00010428751644854972,1.625348796624875e-05,1427.4925185956236,382.1425558904115,28.997165964746642,4.930230348566332,-1
34,6928,96.69993591308594,103.75416564941406,92.30154418945312,100.97791565764071,0.0003541215381973967,8.542005105457544e-05,1852.5474137807144,978.5961831044054,25.342582759547568,8.549293818127559,1
35,208,86.77613830566406,99.98258972167969,103.55619812011719,97.02169136524782,0.00014835315554232343,2.4950643088704694e-05,1189.3335788992486,319.9216301583101,26.20072822295095,4.499331516176121,-1
36,1850,98.87132263183594,109.50686645507812,97.34072875976562,105.77860093073645,0.0003126676198926627,8.995350169954395e-05,1806.5651693374477,1230.3757593585806,24.47115221579534,10.421477151586613,1
37,265,127.56048583984375,133.79571533203125,132.9733123779297,132.10335395813422,7.740277170729937e-05,1.0216829568709482e-05,1840.7115409250969,498.8291157489671,33.38257416143441,5.722109933850225,-1
38,42632,171.3601531982422,165.817138671875,156.24107360839844,166.5059804662687,0.0005034437813429831,0.00016062223344789762,1021.2085694169018,520.380668205511,15.800280712842435,6.320211521629368,1
39,130,124.17634582519531,128.73538208007812,132.4054718017578,127.87503485532179,0.0001093384568860098,1.657660112873871e-05,1561.9871333749315,367.9097773406969,30.390602482463656,4.556769811557343,-1
40,1157,160.7598876953125,157.0644989013672,146.14755249023438,157.14261349306554,0.0002280061294871574,6.553307981901362e-05,1727.8852007162573,832.4715403072672,22.61684138522444,7.752742122420799,1
41,130,107.74386596679688,126.27401733398438,119.66648864746094,121.10013147522507,7.668750483854601e-05,1.1307246262942012e-05,2156.9375812849385,526.3445390881383,36.091197790089296,5.633073273836377,-1
42,2601,150.97232055664062,146.35263061523438,140.62657165527344,147.10943525008608,0.0002306665508523619,8.45224608564129e-05,2484.5547190893867,1372.6507676820338,26.39500391207805,10.159261865025941,1
43,130,89.95390319824219,101.32670593261719,96.37847900390625,98.02681998531973,0.00040830366107163753,0.00011819012371859902,939.6387873728214,219.28421065116098,23.242131661637217,3.5365098038291145,-1
44,2689,183.23513793945312,173.0408935546875,155.70980834960938,174.40790487775965,0.0011345140897379346,0.00030238886625526344,746.7410965379665,328.59179940629315,13.593004509955678,3.8431501449109606,1
45,162,91.12286376953125,112.02717590332031,105.29133605957031,106.35488158210717,8.529250101885526e-05,9.64581728668886e-06,1953.2180299942274,387.0962249670376,34.63260639760008,4.458768337738447,-1
46,19602,155.20977783203125,144.1478271484375,130.24620056152344,146.05574744177437,0.00045842219431860265,0.00014049977129968895,2514.8447961848337,1354.0810079099117,24.946184620062144,9.786494936489126,1
47,157,102.39457702636719,119.86799621582031,113.78813171386719,115.00011939412254,0.0001254964271634466,2.3332031268716298e-05,1573.3794463123352,378.6148139567601,30.754123462298733,4.739379072000117,-1
48,3229,180.98695373535156,178.78619384765625,167.7929229736328,178.446956781264,0.0008009946276818982,0.00020516280748565806,1276.2833834157734,613.2981512140882,17.592741254675392,6.317945888384134,1
49,121,111.99655151367188,124.20091247558594,121.86053466796875,120.89811476431619,0.00037836777645165894,0.00012369547899385687,812.3858036740949,273.8631977309496,21.235784915063597,4.563307003711243,-1
50,18432,164.70692443847656,164.68321228027344,158.06187438964844,164.12271570123195,0.0005941046360701141,0.00020123098818170438,1236.1069814280868,620.5378823988566,16.80423313055512,6.615266580241613,1
51,137,95.67062377929688,84.15225219726562,83.25749206542969,87.31150611391452,0.00010997343705485514,1.193308466265126e-05,1053.7950015760503,319.27249738881,25.089075884454317,4.104748876414704,-1
52,1849,123.74728393554688,119.02511596679688,112.89738464355469,119.78479597556864,0.0003237792475602805,0.00012613872073543068,2494.4116192527385,1221.7905992511255,27.029724313917175,9.42733462721385,1
53,162,105.88885498046875,93.87452697753906,90.48118591308594,96.95665201881059,9.136509576621388e-05,9.164099675582476e-06,1287.2696265365246,352.24300495977576,28.063376588386113,4.31940232543153,-1
54,8100,147.9530029296875,142.2520751953125,132.77906799316406,143.00212204056717,0.00029906195441913583,9.801629226221198e-05,2171.413529934882,1061.232058576805,25.643846159642298,8.900827833176004,1
55,289,81.18783569335938,74.44180297851562,64.61054992675781,75.52659296290717,0.00011195816511809089,1.5259533543260466e-05,880.6788159769922,277.4521325176789,22.764034440150287,3.946440952427945,-1
56,4225,150.62335205078125,144.50689697265625,135.45559692382812,145.40462935211272,0.0002881996400283885,8.304603057663915e-05,1827.7432228034963,850.394220689017,22.710187110201034,7.002845993909224,1
57,202,75.19581604003906,71.93356323242188,58.98820495605469,71.81005344442787,9.397855708826215e-05,1.3697778623399213e-05,1244.2084636166944,418.3903539487869,27.12545713360211,5.220753869060573,-1
58,1849,149.6069793701172,144.31610107421875,133.65313720703125,144.85705381663217,0.00042885730196023605,0.00012142916379365092,2047.8679080793931,1055.217655515182,24.088674317724546,8.412015742879099,1
59,164,120.6124267578125,108.01585388183594,95.19332885742188,110.5148442320869,0.00017435245016936957,2.9061939328539903e-05,682.9769789241054,277.35886872703117,20.201883481469196,4.583899631392376,-1
60,8900,132.6180419921875,129.27737426757812,123.97224426269531,129.72335973698463,0.00031608789883001194,0.00010648905734349591,2715.3941616703205,1473.3061998861704,28.600559955736074,11.287186799173334,1
61,162,93.44236755371094,96.55184936523438,91.48060607910156,95.30331543832794,0.00034523682687498885,5.400742993360153e-05,367.26714727753574,121.36886268336755,14.511926510930014,2.842751765718136,-1
62,9248,125.43608093261719,127.77876281738281,117.08000183105469,126.26370276413685,0.0005802125708553967,0.00015750022871166338,843.3809659201765,474.8191272091625,14.105591468587079,5.3464363377857005,1
63,128,92.36624145507812,89.26869201660156,84.36758422851562,89.69133798855239,0.00020779963096685295,3.3034338731058464e-05,635.816556519633,238.47909624788562,19.099378309035103,4.063819110009047,-1
64,10082,164.1199951171875,157.22828674316406,138.44491577148438,157.57680137423782,0.0006640385313235168,0.00016572043488958136,1404.7931991424734,739.6868727767745,18.154927973390564,6.045701715515413,1
65,233,93.30152893066406,88.91796875,83.7607421875,89.67556683732364,0.00020646384657076357,4.226417488337022e-05,684.7464985957829,282.83815362713057,19.595312186348984,4.714964054143311,-1
66,8192,171.94424438476562,165.29095458984375,149.78309631347656,165.81596357602882,0.000700936358775237,0.0002131815648131798,1524.613996055642,714.7969379172303,18.38373312898648,6.341948863242781,1
67,162,102.67674255371094,102.52006530761719,94.8287353515625,101.91643568577642,0.0001449425401867985,2.162855490269484e-05,847.7674514910937,278.0164582971211,22.511290149670938,4.406483876344976,-1
68,16200,153.55682373046875,148.08560180664062,137.5086669921875,148.68131787769,0.000447468681493267,0.00011375936533534189,1386.0070407678277,605.9442023014468,19.14441264922811,5.593929932375366,1
69,162,51.821624755859375,76.361572265625,58.8284912109375,69.37018944876547,0.00018319802873954517,5.030984338618805e-05,786.4793725706018,358.369884505828,21.13407778727144,5.810239358992273,-1
70,25992,167.62229919433594,164.06773376464844,151.42579650878906,163.96713029362036,0.00034274554299065264,0.00010759415090249715,1065.5339823556424,583.0659408406619,16.499165994034684,6.306063079001659,1
71,128,54.24656677246094,76.59255981445312,59.63005065917969,70.05824050173028,0.0001742291387599554,4.814029317733213e-05,784.954615030729,363.4621589271062,20.891152518612145,5.740219936681613,-1
72,2521,172.22354125976562,163.9225311279297,149.2932891845703,164.97506851477766,0.0005655415043998907,0.00017539612030459674,1358.5434862885702,655.0492386100841,17.231400530708086,6.241757287305087,1
73,128,51.45417785644531,76.44046020507812,58.16474914550781,69.31174572246836,0.00017647132319213,5.123109114753659e-05,823.657912935643,394.87184863419867,21.377060916131146,6.156134004060592,-1
74,21218,134.40989685058594,134.3731689453125,123.50352478027344,133.47377365095687,0.0005277981724443976,0.00013028595595602482,821.2263829249362,458.618453569372,14.96029290719487,6.0058323300085945,1
75,128,51.1607666015625,74.52005004882812,57.2694091796875,67.79795420605512,0.00018968189116344615,5.4787191501473095e-05,784.8553667195724,371.5127468368952,20.873793153032164,5.916346394946617,-1
76,6724,165.86312866210938,164.3331298828125,141.5686492919922,162.90519280080716,0.0003976969755093124,0.00011710892255506392,1206.3848007046552,571.1260165836501,18.651391488086144,6.311340026679047,1
77,173,56.51774597167969,80.74925231933594,63.30181884765625,73.7614274034162,0.00015238749463044462,4.756924270582415e-05,895.507341467423,438.65157371154197,22.32266951730506,6.5837620991972665,-1
78,3025,140.32730102539062,144.03233337402344,119.64213562011719,141.10857562977893,0.000488700401637855,0.00019375656310422347,1783.2726571931196,881.4915748025063,21.355536021504065,7.164768004877749,1
79,170,55.18562316894531,82.03135681152344,62.87103271484375,74.40751812612702,0.0002257148182046758,6.836693311096563e-05,686.9519556712125,350.2705745144374,19.501513149863882,6.067167490968208,-1
80,4072,157.88490295410156,155.25083923339844,136.42913818359375,154.42534338498734,0.0006493834000963367,0.00025917059395568897,2626.204204124967,1581.4240398221696,25.315012079679757,10.93413102666399,1
81,162,67.10639953613281,88.09678649902344,69.70791625976562,81.61610395240795,0.00013586178336132227,3.903590968123464e-05,986.0803306651105,467.8139895579286,22.92107231611758,6.63552099831772,-1
82,5476,100.34506225585938,105.25517272949219,86.69476318359375,102.49075370165404,0.00019524883377655824,5.886045035140371e-05,2438.0654703957584,1246.3170395671455,27.467892418011218,9.442860446903968,1
83,0,54.596466064453125,62.07893371582031,52.071533203125,59.373834163528784,0.0023502255148631127,0.00036330702466195455,60.147786853035285,19.55212002222295,6.00134768340344,1.1653659047551697,-1
84,1780,64.82313537597656,70.99923706054688,60.72596740722656,68.57448360205119,0.0004317572144016881,0.00010563669583123133,2387.323474953238,1415.5009969193695,22.608252543576967,8.036637151281864,1
85,162,67.15293884277344,71.19483947753906,64.56100463867188,69.58897556625593,0.00020115038568861517,2.001832055685223e-05,604.9846050288985,162.03434391990336,19.19728532174294,2.95439602113142,-1
86,3145,79.53659057617188,87.01197814941406,78.11898803710938,84.35097671094213,0.0002836914432489892,9.429249734598617e-05,2339.054212075052,1377.288118684839,23.38791133742317,8.486503921086152,1
87,146,61.11369323730469,62.94096374511719,53.86720275878906,61.72437791681339,0.00018639024654683122,1.6077366542654947e-05,772.1204073001586,198.70466664804127,21.575816437969735,3.1839255754660054,-1
88,274,125.28681945800781,129.22390747070312,104.02915954589844,126.20552188013863,0.0005995787940818686,7.826261077031817e-05,949.693171988875,518.5633213915764,13.477280160329371,3.8530905013151973,1
89,200,37.887420654296875,55.69819641113281,49.59373474121094,51.1372428652199,0.0002893256654084497,9.565860370928666e-05,410.2903124777822,213.1177196359619,15.155842212231452,4.809963766180937,-1
90,2196,146.6626434326172,147.24989318847656,128.22454833984375,145.54527748198544,0.0004507990949854129,0.00010923105091675523,1598.025304862449,762.8344834594881,20.628029260127207,6.742370010534398,1
91,146,38.71070861816406,56.924468994140625,48.34849548339844,52.06890881050516,0.00024575708174762363,7.240900051687574e-05,537.6696601012395,241.58988352426314,17.610478326955022,4.9021176020706845,-1
92,820,126.1380615234375,129.7701416015625,115.69265747070312,127.64946776531394,0.0005306663008225016,0.00018242042180320058,2426.124258262941,1292.16162094336,25.745984023290095,9.536433344297187,1
93,162,42.26019287109375,60.089324951171875,50.534881591796875,55.18834086964216,0.0002537227134434745,6.48692853719728e-05,517.9033180907236,228.3954078592662,17.335941520312964,4.680883067479719,-1
94,3029,109.55241394042969,106.12083435058594,80.18876647949219,105.10006021530884,0.00012568327595839404,3.468641698588929e-05,1192.4871909748413,606.442182104074,20.55216190718086,6.51083869669189,1
95,180,39.99388122558594,57.95521545410156,48.87370300292969,53.092897308354715,0.000259403721328098,6.524675826960838e-05,494.74668810175456,207.19521110703303,17.015156679848115,4.39118730941876,-1
96,3114,136.5245361328125,141.42034912109375,123.11502075195312,138.6368232633248,0.00019169144270150742,0.00010008826669183411,3766.8228398634737,2074.6999744831664,37.26334327377912,14.341759736518728,1
97,162,37.97041320800781,59.646575927734375,47.09593200683594,53.816063247902534,0.00019117819950368963,4.814960002956759e-05,724.3008201597185,300.43185895571605,20.742746511710948,5.4121359033319525,-1
98,1521,147.09857177734375,149.1182403564453,130.4097900390625,147.05435068309694,0.00020724839722336712,6.979360066993655e-05,3153.5588382086025,1401.2641963197398,34.59799893426258,10.792354923171615,1
99,128,43.3065185546875,64.08151245117188,50.20732116699219,58.2415088534707,0.00015574268357997767,4.0248053551021715e-05,782.7639207490406,360.2521588237884,21.359808912749486,5.972298550332015,-1
100,1849,137.48431396484375,139.2201690673828,121.63088989257812,137.32374466649304,0.00020917471565110659,7.68904396931439e-05,2885.213890785828,1576.905228111362,31.739528145822906,11.55243055563312,1
101,202,43.93812561035156,61.31703186035156,49.41545104980469,56.30929208974009,0.00019553603946478014,4.0551841578476875e-05,638.9425087032662,250.6040304402331,19.609611979916966,4.671876152509532,-1
102,584,147.36868286132812,146.74896240234375,131.3311309814453,145.6436619830765,0.0003528843990890063,7.893828766900097e-05,2160.1872862787573,1138.8295346307332,26.000476993603982,8.605094977172131,1
103,242,41.461944580078125,59.99261474609375,49.3841552734375,54.87667671885619,0.00019200459731880012,5.220230438188978e-05,678.9810609899481,314.1101073877279,19.813914151192883,5.660059770189131,-1
104,2890,158.90963745117188,162.6827850341797,151.35565185546875,160.73155179123825,0.00027030739769879275,7.85271680884588e-05,1709.121513458867,1066.9809659883067,22.698263274057666,8.594355642001231,1
105,162,41.78700256347656,63.63764953613281,50.927947998046875,57.6943046138811,0.0001766159718632685,4.3541499520204194e-05,705.4209184140096,320.6833272392317,20.450151819364265,5.697580213045233,-1
106,3362,119.69975280761719,118.66355895996094,99.57896423339844,117.42093060884095,0.0002498439111606957,0.00010838875514230668,2925.2512138478273,1809.2767877918088,30.03382295583088,12.365823917901189,1
107,242,36.99017333984375,55.868927001953125,48.69560241699219,51.02107382624498,0.00020211166594353102,6.252711143423451e-05,653.9996391941672,321.3327806995453,19.42827740144017,5.904602040050356,-1
108,4489,132.99952697753906,136.63265991210938,115.90887451171875,134.0033358451372,0.00034186931520823036,0.00011949055062636527,2147.065330704263,1233.1009121900208,25.048561974826196,9.362569247553738,1
109,181,76.80442810058594,84.40145874023438,78.61424255371094,81.96660301061455,0.00018137731278763537,4.080823466601064e-05,579.2718067812832,246.334577880409,18.569991076117894,4.6919971120396236,-1
110,5408,121.19023283102767,122.84852087450592,110.5293354743083,121.38790572395052,0.00026906914137504186,8.977336646544777e-05,2077.5864177905783,1105.8372668966433,26.404133497816183,9.572738898653041,1
111,145,59.78083801269531,73.17063903808594,68.1463623046875,69.47033463808097,0.00014608821117097895,3.414666489392795e-05,802.0536393783734,329.23360643284497,21.74355834411196,5.483713512024075,-1
112,1521,40.761322021484375,46.88581848144531,41.3441162109375,44.885448213623704,0.0014098532073433022,0.00020837976598963838,2109.653799703139,1044.9098702291449,18.742202654218254,5.990343992295124,1
113,196,50.65032958984375,61.72642517089844,62.46192932128906,59.09876806110051,0.00014652611382550118,3.8947990930924046e-05,843.432861389952,365.3311031026041,22.25048371081229,5.845202092780283,-1
114,1600,98.05744934082031,100.28953552246094,86.52484130859375,98.58134703083776,0.000311352850056243,8.367552721059784e-05,1433.4160761961255,764.7314186395679,19.46606382277453,6.976047933860937,1
115,145,57.60401916503906,68.46615600585938,65.20448303222656,65.50207588578105,0.00012937562458683357,2.9320030108371807e-05,946.1720732579566,386.1429758849642,23.79555616831549,5.967236997738872,-1
116,32400,129.3101043701172,128.25694274902344,105.04450988769531,126.71254101306828,0.0004167413994417055,6.133427921777384e-05,757.9658696439767,353.3357341584833,13.071976466945937,3.5473599336045845,1
117,149,39.706756591796875,54.59716796875,49.61286926269531,50.7029240370884,0.0001737012793133012,4.662160643979547e-05,871.8286372416155,355.1888829371308,22.44373522587194,5.8434014151340925,-1
118,1258,140.5276525444664,141.7929533102767,127.87977087450592,140.30309681423444,0.00018707575032698092,7.21845494954919e-05,2683.088131825378,1429.3985937922391,29.680261835756497,10.490358019556332,1
119,61,33.11515808105469,53.839874267578125,44.78260803222656,48.55368361719992,0.0005142912746868066,0.00018362038250748321,282.55149973637043,139.33019427344925,12.591123688558756,3.8862741108141092,-1
120,709,132.0109405517578,133.54139709472656,116.40586853027344,131.73817110316142,0.0002681824428002129,7.574935387041832e-05,1739.7684195867976,964.8374812973542,24.041859631168762,9.03036626202628,1
121,218,62.231903076171875,90.908447265625,76.27328491210938,83.15609855873194,6.928196144256505e-05,2.9119154114235012e-05,2678.800473521302,1445.2992648003674,38.438625194708635,13.275655695213501,-1
122,2788,129.3748016357422,130.63815307617188,116.76911926269531,129.15770104960333,0.0001809877495596075,5.2624254188300755e-05,1575.8571121238715,772.0896214362925,23.4603011507986,7.546872102833802,1
123,290,79.36341857910156,112.70364379882812,110.82127380371094,104.91192398508741,0.00010778970870207976,4.2767996641025444e-05,1389.5146797053762,757.2545886768323,27.782924734211722,9.591983412591528,-1
124,2116,154.3463897705078,156.00437927246094,140.26956176757812,154.2611787016214,0.00022460200603121507,7.251419441482552e-05,2183.0182590531244,1147.953811296652,26.850783163314823,9.273733347671783,1
125,122,59.98931884765625,93.63543701171875,99.84150695800781,86.85691219953713,0.00024383422295544966,0.00011359561189225755,1351.9485114948552,752.1038555984998,26.289954717137995,9.363479139693503,-1
126,1145,166.30108642578125,164.36700439453125,150.44705200195312,163.725245650052,0.00020636673707244578,7.975100131818176e-05,2331.918188018791,1208.717494300523,28.117793149944077,9.908362648885841,1
127,181,84.70108032226562,91.17434692382812,87.73194885253906,89.2102280364509,0.0003053930478472905,6.107454632371457e-05,437.57587606231687,149.8436270971464,16.13891408648899,3.4307900262261457,-1
128,1424,171.4226837158203,169.46031188964844,153.53443908691406,168.6662859354143,0.00020390186654120686,7.361127103881533e-05,2170.4399223725227,1163.6912573753264,26.944275044393954,9.404919121915372,1
129,162,86.62454223632812,92.60343933105469,88.51475524902344,90.70697993817458,0.00023932973101911865,4.804635779133075e-05,554.9660774769095,203.17947369251866,18.215603451867942,4.055470808860181,-1
130,1922,151.20285034179688,152.37474060058594,133.46156311035156,150.51848771089863,0.00016006027041719684,6.062523283156319e-05,2140.905816412863,1113.8754079271614,28.108755531684302,9.72077058120779,1
131,162,75.27629089355469,101.51483154296875,86.859375,94.1202800551235,0.0001016783627732565,1.1755750271250624e-05,1437.724448849542,389.91414888956973,29.64456264406679,4.769452659371696,-1
132,2057,116.74740600585938,119.56898498535156,96.82347106933594,117.03214762290204,0.00025476382440764683,9.061426773071537e-05,2130.735747078427,1107.774534540789,26.71292466885387,8.55416563366296,1
133,145,86.4573974609375,102.68637084960938,90.62239074707031,97.65582769654732,0.00011629870451437965,1.8605950272071903e-05,1254.7160800135493,458.62749014223806,26.890805055852322,5.731063956122388,-1
134,8836,154.41668701171875,155.2169189453125,141.04852294921875,153.82512766307465,0.0003374277231222347,0.00018922014272672934,3930.266982653727,1960.1018668112429,37.420151357108935,13.245969770871174,1
135,113,64.62167358398438,91.23828125,73.28886413574219,83.62064692316439,0.0001963720111638996,3.193999489991665e-05,624.799543740781,223.04448725920003,19.487706490846303,4.057970626915831,-1
136,15842,145.86053466796875,146.79527282714844,129.35092163085938,145.11781639504477,0.00024011297879184625,7.411764114304051e-05,2370.0887268482966,1200.7380229497103,27.242622290598362,9.147066480687982,1
137,145,55.47679138183594,78.81614685058594,61.42057800292969,72.0293782393037,0.0003032201647912428,6.909105045385205e-05,462.9033881562435,184.29081102805705,16.43976107343819,4.037960755579993,-1
138,15488,125.3369140625,126.52455139160156,106.41555786132812,124.59955765379738,0.0001783283916470333,5.892923816429542e-05,2142.133169531815,1149.8676453044259,26.02620222930105,9.434453764985438,1
139,200,51.44403076171875,66.76908874511719,59.26530456542969,62.47721031357372,0.00020180800010691723,2.8468408012681332e-05,731.1203755074326,232.0880946474128,20.74783719558045,3.980359864824118,-1
140,16200,121.9439697265625,121.02851867675781,101.2078857421875,119.6972573601928,0.00015243297348268138,4.850005642981306e-05,2004.1663388135012,1037.066314630829,25.62811429521915,8.850066334855134,1
141,208,52.1717529296875,68.3636474609375,61.72074890136719,63.95098275567833,0.00018332373247032007,2.796076307320628e-05,705.4921972380439,226.1149890004929,20.53294222730875,3.9912964613538384,-1
142,21632,149.82058715820312,147.1415252685547,132.3404998779297,146.64098091208825,0.00024522411701906994,0.00011442183120968061,2527.5745276089297,1418.8443483786286,28.355851472216845,10.703559069870668,1
143,225,50.07305908203125,66.96347045898438,60.81986999511719,62.46000860608151,0.0001686082970139566,3.769755969488929e-05,839.5224573137637,288.86967274898467,22.11157948781151,4.766012017766275,-1
144,17689,87.47412109375,87.62303161621094,70.723388671875,86.26048512993384,0.00030246611741574655,0.00010000621845770073,1684.543050804557,1029.4976014685508,18.881326973899938,8.548514386840235,1
145,162,47.497528076171875,64.13116455078125,58.87384033203125,59.779047510535015,0.00017916545436990255,3.984777955990012e-05,836.3130626130899,281.60511837906137,21.99848045053701,4.580280740919677,-1
146,2401,153.19366455078125,138.99639892578125,125.32626342773438,141.83334065413902,0.0009222091941666273,0.0003523490645371008,1314.75965041496,711.4907411040408,19.20042957365881,7.59672305472428,1
147,181,57.47093200683594,75.16729736328125,64.35235595703125,70.05173645264998,0.00021303062057536376,2.0512329310495085e-05,743.8838189151345,188.85002049263807,21.169266796116347,3.1457588202377273,-1
148,3844,157.9611358642578,143.43260192871094,129.74696350097656,146.35646452292676,0.00128878120073306,0.000500528778616352,1432.2562136679885,694.113184619771,19.939527240135348,7.337398218397485,1
149,162,87.97467041015625,98.32557678222656,96.69505310058594,95.56441299370893,0.0002229698429197816,3.7287605110953766e-05,681.5177614164103,216.2551017755579,20.158209617374276,3.8191754565563407,-1
150,3560,158.77825927734375,143.38250732421875,128.65980529785156,146.48108455533676,0.0014464875228005513,0.000599177305244773,1380.594589467927,644.8052434576025,19.476473582070987,7.234878672178737,1
